image_name,bottles_detected,hand_present,interaction,hazard_flag,raw_detections,timestamp
pill~bottle-D_20260217_163502.jpg,hazard;Bottle A;Bottle C;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.934, ""box"": [191, 11, 259, 198]}, {""class"": ""Bottle A"", ""conf"": 0.933, ""box"": [83, 106, 132, 204]}, {""class"": ""Bottle C"", ""conf"": 0.919, ""box"": [124, 132, 158, 195]}, {""class"": ""Bottle C"", ""conf"": 0.868, ""box"": [151, 136, 189, 198]}]",2026-03-12T15:06:52
pill~bottle-D_20260217_163511.jpg,Bottle A;Bottle C;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.925, ""box"": [83, 106, 133, 204]}, {""class"": ""Bottle C"", ""conf"": 0.915, ""box"": [124, 132, 158, 194]}, {""class"": ""hazard"", ""conf"": 0.906, ""box"": [190, 18, 259, 197]}, {""class"": ""Bottle B"", ""conf"": 0.889, ""box"": [151, 134, 190, 196]}]",2026-03-12T15:06:52
pill~bottle-D_20260217_163519.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.922, ""box"": [125, 133, 157, 195]}, {""class"": ""Bottle A"", ""conf"": 0.917, ""box"": [84, 107, 129, 204]}, {""class"": ""hazard"", ""conf"": 0.896, ""box"": [186, 20, 248, 196]}, {""class"": ""Bottle B"", ""conf"": 0.829, ""box"": [154, 137, 187, 194]}]",2026-03-12T15:06:52
pill~bottle-D_20260217_163529.jpg,Bottle A;Bottle C;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.933, ""box"": [83, 105, 130, 204]}, {""class"": ""Bottle C"", ""conf"": 0.929, ""box"": [123, 131, 157, 196]}, {""class"": ""hazard"", ""conf"": 0.894, ""box"": [180, 16, 252, 197]}, {""class"": ""Bottle B"", ""conf"": 0.838, ""box"": [152, 134, 189, 194]}]",2026-03-12T15:06:52
pill~bottle-D_20260217_163539.jpg,hazard;Bottle C;Bottle B;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.928, ""box"": [181, 11, 247, 198]}, {""class"": ""Bottle C"", ""conf"": 0.92, ""box"": [125, 132, 157, 195]}, {""class"": ""Bottle B"", ""conf"": 0.907, ""box"": [154, 137, 185, 194]}, {""class"": ""Bottle A"", ""conf"": 0.906, ""box"": [84, 107, 130, 203]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153725.jpg,hazard;Bottle A;Bottle B;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.905, ""box"": [211, 24, 278, 220]}, {""class"": ""Bottle A"", ""conf"": 0.868, ""box"": [81, 122, 132, 218]}, {""class"": ""Bottle B"", ""conf"": 0.867, ""box"": [161, 150, 204, 215]}, {""class"": ""Bottle C"", ""conf"": 0.864, ""box"": [21, 146, 64, 210]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153732.jpg,hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.907, ""box"": [211, 23, 280, 221]}, {""class"": ""Bottle B"", ""conf"": 0.869, ""box"": [162, 152, 203, 215]}, {""class"": ""Bottle A"", ""conf"": 0.857, ""box"": [59, 99, 116, 195]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153740.jpg,Bottle C;hazard;Bottle B;Bottle A,yes,hand->Bottle B,yes,"[{""class"": ""Bottle C"", ""conf"": 0.913, ""box"": [26, 157, 65, 224]}, {""class"": ""hazard"", ""conf"": 0.9, ""box"": [213, 23, 280, 223]}, {""class"": ""Bottle B"", ""conf"": 0.872, ""box"": [156, 124, 199, 181]}, {""class"": ""Bottle A"", ""conf"": 0.86, ""box"": [66, 124, 121, 223]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153747.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.899, ""box"": [179, 0, 247, 185]}, {""class"": ""Bottle A"", ""conf"": 0.879, ""box"": [66, 123, 123, 223]}, {""class"": ""Bottle C"", ""conf"": 0.867, ""box"": [26, 157, 65, 223]}, {""class"": ""Bottle B"", ""conf"": 0.676, ""box"": [144, 158, 189, 223]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153756.jpg,hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.908, ""box"": [197, 23, 269, 222]}, {""class"": ""Bottle A"", ""conf"": 0.875, ""box"": [90, 95, 134, 165]}, {""class"": ""Bottle B"", ""conf"": 0.502, ""box"": [147, 158, 186, 220]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153806.jpg,hazard;Bottle C;Bottle A;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.904, ""box"": [199, 23, 268, 223]}, {""class"": ""Bottle C"", ""conf"": 0.85, ""box"": [40, 128, 71, 181]}, {""class"": ""Bottle A"", ""conf"": 0.822, ""box"": [79, 124, 135, 224]}, {""class"": ""Bottle B"", ""conf"": 0.75, ""box"": [145, 156, 187, 221]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153813.jpg,Bottle C;hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.908, ""box"": [21, 159, 61, 224]}, {""class"": ""hazard"", ""conf"": 0.908, ""box"": [198, 22, 270, 224]}, {""class"": ""Bottle A"", ""conf"": 0.886, ""box"": [82, 124, 134, 225]}, {""class"": ""Bottle B"", ""conf"": 0.875, ""box"": [145, 124, 179, 172]}]",2026-03-12T15:06:53
pill~bottle-F_20260224_153819.jpg,Bottle B;hazard;Bottle A,no,none,yes,"[{""class"": ""Bottle B"", ""conf"": 0.874, ""box"": [139, 163, 182, 221]}, {""class"": ""hazard"", ""conf"": 0.873, ""box"": [174, 26, 219, 155]}, {""class"": ""Bottle A"", ""conf"": 0.849, ""box"": [80, 124, 130, 222]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153827.jpg,hazard;Bottle B;Bottle A;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.903, ""box"": [205, 22, 271, 223]}, {""class"": ""Bottle B"", ""conf"": 0.889, ""box"": [140, 161, 181, 221]}, {""class"": ""Bottle A"", ""conf"": 0.866, ""box"": [99, 127, 130, 219]}, {""class"": ""Bottle C"", ""conf"": 0.835, ""box"": [53, 124, 102, 221]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153833.jpg,hazard;Bottle C;Bottle A;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.907, ""box"": [204, 24, 273, 223]}, {""class"": ""Bottle C"", ""conf"": 0.905, ""box"": [21, 159, 58, 223]}, {""class"": ""Bottle A"", ""conf"": 0.897, ""box"": [89, 86, 156, 221]}, {""class"": ""Bottle B"", ""conf"": 0.875, ""box"": [152, 160, 181, 221]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153843.jpg,Bottle A;hazard;Bottle C;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.93, ""box"": [68, 126, 114, 227]}, {""class"": ""hazard"", ""conf"": 0.917, ""box"": [207, 24, 271, 224]}, {""class"": ""Bottle C"", ""conf"": 0.905, ""box"": [23, 161, 59, 223]}, {""class"": ""Bottle B"", ""conf"": 0.828, ""box"": [133, 130, 187, 201]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153851.jpg,Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.903, ""box"": [68, 127, 114, 227]}, {""class"": ""hazard"", ""conf"": 0.891, ""box"": [194, 1, 279, 198]}, {""class"": ""Bottle B"", ""conf"": 0.856, ""box"": [124, 165, 164, 227]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153907.jpg,hazard;Bottle C;Bottle B;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.913, ""box"": [196, 24, 261, 222]}, {""class"": ""Bottle C"", ""conf"": 0.905, ""box"": [23, 160, 59, 225]}, {""class"": ""Bottle B"", ""conf"": 0.873, ""box"": [122, 164, 165, 228]}, {""class"": ""Bottle A"", ""conf"": 0.842, ""box"": [111, 88, 143, 138]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153931.jpg,hazard;Bottle C;Bottle B;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.897, ""box"": [128, 39, 180, 206]}, {""class"": ""Bottle C"", ""conf"": 0.826, ""box"": [82, 111, 103, 149]}, {""class"": ""Bottle B"", ""conf"": 0.771, ""box"": [253, 172, 308, 239]}, {""class"": ""Bottle A"", ""conf"": 0.56, ""box"": [198, 118, 246, 229]}]",2026-03-12T15:06:54
pill~bottle-F_20260224_153936.jpg,Bottle A;Bottle C;Bottle B;hazard,yes,hand->hazard,yes,"[{""class"": ""Bottle A"", ""conf"": 0.923, ""box"": [194, 118, 248, 230]}, {""class"": ""Bottle C"", ""conf"": 0.898, ""box"": [37, 151, 74, 210]}, {""class"": ""Bottle B"", ""conf"": 0.675, ""box"": [253, 170, 311, 239]}, {""class"": ""hazard"", ""conf"": 0.624, ""box"": [122, 50, 168, 152]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_153944.jpg,hazard;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.868, ""box"": [102, 37, 159, 213]}, {""class"": ""Bottle C"", ""conf"": 0.859, ""box"": [38, 151, 73, 209]}, {""class"": ""Bottle B"", ""conf"": 0.829, ""box"": [251, 171, 309, 239]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_153956.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.9, ""box"": [37, 149, 73, 209]}, {""class"": ""Bottle A"", ""conf"": 0.889, ""box"": [155, 116, 203, 213]}, {""class"": ""hazard"", ""conf"": 0.883, ""box"": [92, 40, 154, 215]}, {""class"": ""Bottle B"", ""conf"": 0.829, ""box"": [214, 105, 246, 142]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_154012.jpg,hazard;Bottle A;Bottle B;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.896, ""box"": [95, 39, 153, 214]}, {""class"": ""Bottle A"", ""conf"": 0.839, ""box"": [157, 117, 201, 212]}, {""class"": ""Bottle B"", ""conf"": 0.81, ""box"": [232, 150, 277, 213]}, {""class"": ""Bottle C"", ""conf"": 0.768, ""box"": [26, 123, 65, 187]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_154020.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.886, ""box"": [91, 22, 151, 202]}, {""class"": ""Bottle A"", ""conf"": 0.875, ""box"": [156, 116, 203, 213]}, {""class"": ""Bottle C"", ""conf"": 0.867, ""box"": [26, 155, 60, 216]}, {""class"": ""Bottle B"", ""conf"": 0.805, ""box"": [231, 150, 277, 214]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_154028.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.907, ""box"": [91, 35, 151, 218]}, {""class"": ""Bottle A"", ""conf"": 0.879, ""box"": [167, 69, 211, 169]}, {""class"": ""Bottle C"", ""conf"": 0.849, ""box"": [27, 156, 60, 215]}, {""class"": ""Bottle B"", ""conf"": 0.826, ""box"": [231, 151, 276, 212]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_154035.jpg,hazard;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.902, ""box"": [89, 34, 151, 218]}, {""class"": ""Bottle C"", ""conf"": 0.862, ""box"": [26, 157, 59, 213]}, {""class"": ""Bottle B"", ""conf"": 0.821, ""box"": [217, 110, 258, 166]}]",2026-03-12T15:06:55
pill~bottle-F_20260224_154046.jpg,hazard;Bottle C;Bottle A;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.876, ""box"": [84, 6, 150, 178]}, {""class"": ""Bottle C"", ""conf"": 0.872, ""box"": [27, 155, 61, 216]}, {""class"": ""Bottle A"", ""conf"": 0.863, ""box"": [161, 114, 208, 213]}, {""class"": ""Bottle B"", ""conf"": 0.828, ""box"": [211, 148, 257, 214]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154052.jpg,Bottle C;hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.907, ""box"": [9, 107, 41, 166]}, {""class"": ""hazard"", ""conf"": 0.872, ""box"": [87, 37, 149, 216]}, {""class"": ""Bottle B"", ""conf"": 0.859, ""box"": [212, 150, 256, 213]}, {""class"": ""Bottle A"", ""conf"": 0.585, ""box"": [163, 116, 207, 212]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154102.jpg,Bottle C;hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.905, ""box"": [35, 155, 66, 212]}, {""class"": ""hazard"", ""conf"": 0.886, ""box"": [89, 37, 146, 214]}, {""class"": ""Bottle B"", ""conf"": 0.828, ""box"": [213, 151, 256, 215]}, {""class"": ""Bottle A"", ""conf"": 0.827, ""box"": [156, 78, 197, 176]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154111.jpg,Bottle A;hazard;Bottle B;Bottle C,yes,hand->Bottle A;hand->Bottle B,yes,"[{""class"": ""Bottle A"", ""conf"": 0.882, ""box"": [155, 117, 192, 188]}, {""class"": ""hazard"", ""conf"": 0.867, ""box"": [86, 36, 145, 186]}, {""class"": ""Bottle B"", ""conf"": 0.856, ""box"": [198, 121, 233, 189]}, {""class"": ""Bottle C"", ""conf"": 0.744, ""box"": [35, 153, 64, 185]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154136.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.921, ""box"": [5, 47, 49, 118]}, {""class"": ""Bottle A"", ""conf"": 0.893, ""box"": [151, 118, 197, 213]}, {""class"": ""hazard"", ""conf"": 0.888, ""box"": [90, 38, 147, 215]}, {""class"": ""Bottle B"", ""conf"": 0.82, ""box"": [204, 149, 247, 206]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154144.jpg,Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.888, ""box"": [148, 117, 198, 215]}, {""class"": ""hazard"", ""conf"": 0.871, ""box"": [36, 0, 103, 174]}, {""class"": ""Bottle B"", ""conf"": 0.844, ""box"": [204, 149, 248, 207]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154201.jpg,Bottle C;Bottle B;Bottle A;hazard,yes,hand->Bottle A,yes,"[{""class"": ""Bottle C"", ""conf"": 0.897, ""box"": [79, 141, 107, 190]}, {""class"": ""Bottle B"", ""conf"": 0.83, ""box"": [204, 151, 246, 208]}, {""class"": ""Bottle A"", ""conf"": 0.785, ""box"": [127, 25, 184, 135]}, {""class"": ""hazard"", ""conf"": 0.711, ""box"": [115, 148, 162, 198]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154217.jpg,Bottle B;Bottle C;hazard;Bottle A,yes,hand->Bottle B,yes,"[{""class"": ""Bottle B"", ""conf"": 0.902, ""box"": [81, 79, 130, 146]}, {""class"": ""Bottle C"", ""conf"": 0.889, ""box"": [73, 143, 103, 196]}, {""class"": ""hazard"", ""conf"": 0.874, ""box"": [172, 43, 217, 192]}, {""class"": ""Bottle A"", ""conf"": 0.868, ""box"": [213, 112, 260, 207]}]",2026-03-12T15:06:56
pill~bottle-F_20260224_154224.jpg,hazard;Bottle C;Bottle A,yes,hand->Bottle C,yes,"[{""class"": ""hazard"", ""conf"": 0.888, ""box"": [171, 42, 219, 192]}, {""class"": ""Bottle C"", ""conf"": 0.883, ""box"": [83, 76, 119, 140]}, {""class"": ""Bottle A"", ""conf"": 0.881, ""box"": [214, 112, 259, 205]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154233.jpg,Bottle B;Bottle A;hazard;Bottle C,no,none,yes,"[{""class"": ""Bottle B"", ""conf"": 0.882, ""box"": [125, 147, 161, 196]}, {""class"": ""Bottle A"", ""conf"": 0.837, ""box"": [218, 33, 273, 138]}, {""class"": ""hazard"", ""conf"": 0.814, ""box"": [173, 49, 220, 192]}, {""class"": ""Bottle C"", ""conf"": 0.793, ""box"": [83, 147, 113, 201]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154237.jpg,Bottle B;Bottle A;hazard;Bottle C,no,none,yes,"[{""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [125, 147, 161, 196]}, {""class"": ""Bottle A"", ""conf"": 0.844, ""box"": [218, 52, 262, 154]}, {""class"": ""hazard"", ""conf"": 0.777, ""box"": [174, 32, 220, 192]}, {""class"": ""Bottle C"", ""conf"": 0.696, ""box"": [83, 146, 114, 202]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154247.jpg,hazard;Bottle A;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.915, ""box"": [173, 43, 223, 193]}, {""class"": ""Bottle A"", ""conf"": 0.848, ""box"": [230, 112, 282, 208]}, {""class"": ""Bottle C"", ""conf"": 0.843, ""box"": [82, 146, 114, 203]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154352.jpg,hazard;Bottle A;Bottle B;Bottle C,yes,hand->Bottle C,yes,"[{""class"": ""hazard"", ""conf"": 0.9, ""box"": [166, 42, 218, 196]}, {""class"": ""Bottle A"", ""conf"": 0.892, ""box"": [219, 112, 268, 214]}, {""class"": ""Bottle B"", ""conf"": 0.855, ""box"": [89, 152, 129, 206]}, {""class"": ""Bottle C"", ""conf"": 0.705, ""box"": [66, 52, 108, 103]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154411.jpg,Bottle C;hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.91, ""box"": [176, 142, 209, 204]}, {""class"": ""hazard"", ""conf"": 0.905, ""box"": [211, 34, 275, 203]}, {""class"": ""Bottle A"", ""conf"": 0.857, ""box"": [49, 34, 142, 152]}, {""class"": ""Bottle B"", ""conf"": 0.791, ""box"": [53, 161, 93, 215]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154412.jpg,Bottle C;hazard;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.904, ""box"": [177, 143, 209, 204]}, {""class"": ""hazard"", ""conf"": 0.904, ""box"": [212, 35, 273, 203]}, {""class"": ""Bottle A"", ""conf"": 0.825, ""box"": [49, 52, 130, 167]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154424.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.909, ""box"": [173, 140, 213, 206]}, {""class"": ""Bottle A"", ""conf"": 0.879, ""box"": [100, 116, 158, 210]}, {""class"": ""hazard"", ""conf"": 0.876, ""box"": [207, 0, 301, 182]}, {""class"": ""Bottle B"", ""conf"": 0.76, ""box"": [51, 155, 94, 215]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154434.jpg,Bottle C;hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.909, ""box"": [176, 142, 213, 205]}, {""class"": ""hazard"", ""conf"": 0.908, ""box"": [237, 24, 305, 218]}, {""class"": ""Bottle B"", ""conf"": 0.891, ""box"": [11, 80, 71, 131]}, {""class"": ""Bottle A"", ""conf"": 0.838, ""box"": [107, 118, 156, 207]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154443.jpg,hazard;Bottle C;Bottle B;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.91, ""box"": [238, 24, 302, 216]}, {""class"": ""Bottle C"", ""conf"": 0.907, ""box"": [177, 142, 212, 204]}, {""class"": ""Bottle B"", ""conf"": 0.902, ""box"": [48, 162, 87, 220]}, {""class"": ""Bottle B"", ""conf"": 0.739, ""box"": [26, 50, 102, 142]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154450.jpg,Bottle C;hazard;Bottle B;Bottle A,yes,hand->Bottle C,yes,"[{""class"": ""Bottle C"", ""conf"": 0.898, ""box"": [104, 44, 142, 99]}, {""class"": ""hazard"", ""conf"": 0.879, ""box"": [237, 25, 298, 215]}, {""class"": ""Bottle B"", ""conf"": 0.879, ""box"": [50, 164, 87, 221]}, {""class"": ""Bottle A"", ""conf"": 0.78, ""box"": [103, 121, 152, 215]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154501.jpg,Bottle C;hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.907, ""box"": [80, 61, 116, 126]}, {""class"": ""hazard"", ""conf"": 0.904, ""box"": [238, 24, 298, 216]}, {""class"": ""Bottle A"", ""conf"": 0.901, ""box"": [185, 118, 229, 221]}, {""class"": ""Bottle B"", ""conf"": 0.885, ""box"": [48, 161, 87, 219]}]",2026-03-12T15:06:57
pill~bottle-F_20260224_154503.jpg,Bottle A;Bottle C;Bottle B;hazard,yes,hand->Bottle C,yes,"[{""class"": ""Bottle A"", ""conf"": 0.908, ""box"": [185, 117, 229, 221]}, {""class"": ""Bottle C"", ""conf"": 0.905, ""box"": [59, 63, 100, 134]}, {""class"": ""Bottle B"", ""conf"": 0.9, ""box"": [50, 162, 86, 220]}, {""class"": ""hazard"", ""conf"": 0.9, ""box"": [238, 25, 300, 216]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154509.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.899, ""box"": [140, 149, 175, 214]}, {""class"": ""Bottle A"", ""conf"": 0.899, ""box"": [183, 117, 230, 221]}, {""class"": ""hazard"", ""conf"": 0.894, ""box"": [237, 25, 302, 217]}, {""class"": ""Bottle B"", ""conf"": 0.723, ""box"": [20, 39, 84, 125]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154511.jpg,hazard;Bottle C;Bottle A;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.912, ""box"": [237, 25, 301, 216]}, {""class"": ""Bottle C"", ""conf"": 0.908, ""box"": [139, 148, 175, 215]}, {""class"": ""Bottle A"", ""conf"": 0.899, ""box"": [183, 117, 230, 222]}, {""class"": ""Bottle B"", ""conf"": 0.77, ""box"": [20, 40, 76, 122]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154519.jpg,Bottle C;hazard,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.901, ""box"": [138, 149, 175, 213]}, {""class"": ""hazard"", ""conf"": 0.897, ""box"": [237, 24, 300, 217]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154558.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.914, ""box"": [229, 25, 297, 216]}, {""class"": ""Bottle A"", ""conf"": 0.912, ""box"": [177, 115, 225, 215]}, {""class"": ""Bottle C"", ""conf"": 0.909, ""box"": [136, 148, 176, 215]}, {""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [91, 90, 125, 151]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154603.jpg,Bottle C;Bottle A;hazard;Bottle B,yes,hand->Bottle B,yes,"[{""class"": ""Bottle C"", ""conf"": 0.91, ""box"": [137, 148, 176, 215]}, {""class"": ""Bottle A"", ""conf"": 0.903, ""box"": [176, 114, 226, 214]}, {""class"": ""hazard"", ""conf"": 0.9, ""box"": [229, 24, 297, 217]}, {""class"": ""Bottle B"", ""conf"": 0.847, ""box"": [95, 102, 137, 166]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154608.jpg,Bottle A;hazard;Bottle C;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.913, ""box"": [178, 116, 224, 214]}, {""class"": ""hazard"", ""conf"": 0.907, ""box"": [232, 23, 296, 217]}, {""class"": ""Bottle C"", ""conf"": 0.846, ""box"": [141, 95, 169, 138]}, {""class"": ""Bottle B"", ""conf"": 0.764, ""box"": [79, 161, 121, 217]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154616.jpg,Bottle A;hazard;Bottle C;Bottle B,yes,hand->Bottle C,yes,"[{""class"": ""Bottle A"", ""conf"": 0.935, ""box"": [178, 115, 224, 214]}, {""class"": ""hazard"", ""conf"": 0.912, ""box"": [231, 26, 297, 215]}, {""class"": ""Bottle C"", ""conf"": 0.882, ""box"": [140, 116, 170, 160]}, {""class"": ""Bottle B"", ""conf"": 0.876, ""box"": [79, 160, 121, 220]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154625.jpg,Bottle B;Bottle C;hazard,yes,none,yes,"[{""class"": ""Bottle B"", ""conf"": 0.919, ""box"": [79, 162, 120, 220]}, {""class"": ""Bottle C"", ""conf"": 0.904, ""box"": [124, 149, 159, 212]}, {""class"": ""hazard"", ""conf"": 0.901, ""box"": [231, 26, 297, 216]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154626.jpg,Bottle B;Bottle C;hazard;Bottle A,yes,hand->Bottle A,yes,"[{""class"": ""Bottle B"", ""conf"": 0.916, ""box"": [80, 162, 119, 220]}, {""class"": ""Bottle C"", ""conf"": 0.909, ""box"": [123, 149, 160, 212]}, {""class"": ""hazard"", ""conf"": 0.899, ""box"": [232, 25, 296, 216]}, {""class"": ""Bottle A"", ""conf"": 0.769, ""box"": [139, 66, 183, 143]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154640.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.921, ""box"": [123, 148, 158, 212]}, {""class"": ""Bottle A"", ""conf"": 0.887, ""box"": [154, 115, 207, 212]}, {""class"": ""hazard"", ""conf"": 0.845, ""box"": [178, 0, 245, 115]}, {""class"": ""Bottle B"", ""conf"": 0.809, ""box"": [76, 160, 121, 221]}]",2026-03-12T15:06:58
pill~bottle-F_20260224_154643.jpg,Bottle C;Bottle B;Bottle A;hazard,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.922, ""box"": [123, 148, 157, 213]}, {""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [77, 160, 119, 221]}, {""class"": ""Bottle A"", ""conf"": 0.844, ""box"": [155, 116, 204, 209]}, {""class"": ""hazard"", ""conf"": 0.833, ""box"": [183, 4, 244, 117]}]",2026-03-12T15:06:58
